"FECH","ADUANA","PAIS","CODPAI","CODSALI1","CODSAL","DEPTO2","VIA4","BANDERA4","REGIMEN4","MODALI4","FORPAGO4","CERORI3","SISESP","POSARA","DEPTO4","UNIDAD4","CODUNI4","CANTIDA4","PBK","PNK","FOBDOL4","FOBPES4","AGRENA4","FLETES4","SEGURO4","OTROSG4"
402,6,580,"PAN",6,"CTG",5,1,741,1,198,1,8,1,3208900000,5,33,"KG",0,2211.75,2145,4329.51,11767348.41,3896.56,370,13,0
402,6,196,"CRI",6,"CTG",5,1,434,1,198,1,8,1,3208100000,5,33,"KG",0,13017,12626.49,51981.91,141283712.5,26094.92,738.75,0,0
402,6,196,"CRI",6,"CTG",5,1,434,1,198,1,8,1,3208900000,5,33,"KG",0,5220,5063.4,14586,39643872.84,13127.4,296.25,0,0
402,6,317,"GTM",6,"CTG",5,1,434,1,198,1,7,2,4104110000,5,82,"M2",10945.48,43450,42150,85638,232758945.7,0,1200,452,0
402,6,249,"USA",6,"CTG",5,1,434,1,198,1,7,1,5402420000,5,33,"KG",0,12601.05,11282.64,54975.34,149419675.6,31039.53,2000,0,0
402,6,345,"HND",6,"CTG",25,1,221,1,198,1,8,2,7308909000,25,33,"KG",0,8960,8858.9,16794.83,45647340.25,0,0,0,0
402,19,69,"AUS",19,"SMR",47,1,43,1,198,1,6,2,1511900000,47,33,"KG",0,11389.68,11389.68,3988.55,10840639.59,0,0,0,0
402,2,493,"MEX",2,"BAQ",8,1,43,1,198,1,8,2,7602000000,8,33,"KG",0,24240,20240,26312,71514437.28,0,0,0,0
402,2,215,"CHN",2,"BAQ",68,1,43,1,198,1,8,2,3915100000,68,33,"KG",0,26120,26030,11569.75,31445886.32,0,0,0,0
402,2,249,"USA",2,"BAQ",8,1,573,1,198,1,8,2,1905900000,5,33,"KG",0,4038,3548,16400,44574216,0,0,0,0
402,6,249,"USA",6,"CTG",25,1,43,1,198,1,5,1,6908900000,25,82,"M2",18987.48,333186,326423,77700.93,211186465.7,77700.93,0,0,0
402,6,249,"USA",6,"CTG",25,1,43,1,198,1,5,2,6907900000,25,82,"M2",4093.92,101105.96,99437,23024.8,62580024.9,0,0,0,0
402,6,249,"USA",5,"CLO",25,1,43,1,198,1,5,1,6802210000,25,82,"M2",2.4,63,43,425.05,1155260.4,64.44,0,0,0
402,6,249,"USA",6,"CTG",25,1,43,1,198,1,5,1,6802210000,25,82,"M2",245.13,4747,4412.03,5349.29,14539049.26,3003.74,0,0,0
402,6,249,"USA",6,"CTG",25,1,43,1,198,1,5,2,6802210000,25,82,"M2",561.56,7604.45,7222.26,12835.67,34886580.93,0,0,0,0
